Postcode,Bedrooms,2021,2022,2023,2024
2454,3,507.1296296296296,547.0754716981132,604.296875,607.0588235294117
2454,4,582.8846153846154,660.2272727272727,643.3928571428571,724.5
2454,5,624.1666666666666,632.5,648.3333333333334,700.0
2454,6,,,650.0,
2454,U,470.0,465.0,,
2455,1,215.0,387.5,,410.0
2455,2,386.0,417.0,447.72727272727275,438.75
2455,3,476.42857142857144,505.74074074074076,530.8235294117648,530.0
2455,4,549.1666666666666,676.6666666666666,626.4285714285714,674.1666666666666
2455,5,550.0,650.0,825.0,650.0
2455,6,,,570.0,
2456,1,100.0,348.3333333333333,387.77777777777777,447.3076923076923
2456,2,420.6862745098039,478.93617021276594,495.1639344262295,506.3013698630137
2456,3,530.0359712230215,593.6776859504132,660.671052631579,616.4307692307692
2456,4,603.5,685.9583333333334,709.8019801980198,759.5728155339806
2456,5,606.5,764.2857142857143,841.1538461538462,814.6153846153846
2456,6,,,675.0,1200.0
2456,7,,,1200.0,
2456,U,567.0,537.0,,
2460,1,225.63636363636363,247.74074074074073,213.71052631578948,207.12
2460,2,359.6376811594203,375.8,361.8,450.0
2460,3,381.28980891719743,428.0031055900621,426.1791907514451,462.7328990228013
2460,4,483.80808080808083,501.60919540229884,542.1818181818181,558.6699029126214
2460,5,501.9047619047619,552.3076923076923,581.0,646.4444444444445
2460,6,568.0,813.3333333333334,600.0,300.0
2460,7,1000.0,,670.0,
2460,8,650.0,,900.0,
2460,U,418.8888888888889,423.75,1.0,455.0
2462,1,314.1666666666667,273.3333333333333,302.0,330.0
2462,2,368.0,345.0,377.5,416.6666666666667
2462,3,437.14285714285717,469.4117647058824,466.8421052631579,473.0952380952381
2462,4,421.0,487.14285714285717,587.5,567.5
2462,5,470.0,525.0,525.0,550.0
2463,1,295.0,350.0,321.25,297.5
2463,2,381.75,409.6875,428.59375,405.2631578947368
2463,3,444.8369565217391,489.8780487804878,490.2352941176471,511.36986301369865
2463,4,501.0416666666667,509.0833333333333,571.1428571428571,595.9375
2463,5,611.25,610.0,669.0,665.0
2463,6,,600.0,,
2463,U,310.0,480.0,465.0,
2464,1,350.0,356.6666666666667,333.3333333333333,394.0
2464,2,427.1212121212121,459.9166666666667,471.7543859649123,500.0
2464,3,541.2592592592592,598.2706766917294,565.4848484848485,598.7152777777778
2464,4,631.0,663.8095238095239,651.311475409836,713.8461538461538
2464,5,725.0,775.0,734.0,760.0
2464,6,800.0,500.0,,830.0
2464,U,360.0,487.5,570.0,
2465,2,295.0,310.0,,
2465,3,402.5,402.5,466.6666666666667,517.0
2465,4,445.0,455.0,520.0,530.0
2466,1,,,,422.5
2466,2,376.53846153846155,406.15384615384613,421.25,421.53846153846155
2466,3,430.8333333333333,468.7037037037037,463.65384615384613,528.695652173913
2466,4,516.875,550.8333333333334,600.0,581.25
2466,5,560.0,550.0,550.0,500.0
2466,U,,,,600.0
2469,1,,155.0,260.0,300.0
2469,2,330.8333333333333,411.1111111111111,305.7142857142857,322.5
2469,3,368.75,438.57142857142856,431.47058823529414,361.6666666666667
2469,4,501.3333333333333,480.0,532.7272727272727,516.4285714285714
2469,5,327.5,,425.0,490.0
2469,U,,420.0,500.0,
2470,1,260.0,,269.375,272.0
2470,2,327.0,366.30434782608694,366.2142857142857,393.77777777777777
2470,3,378.255033557047,448.6363636363636,444.7544910179641,467.67785234899327
2470,4,441.6,505.3333333333333,518.9166666666666,559.9206349206349
2470,5,470.8333333333333,501.6666666666667,583.3333333333334,622.0
2470,6,515.0,,485.0,670.0
2470,7,,,700.0,
2470,U,400.0,435.0,,
2471,1,280.0,,300.0,310.0
2471,2,425.0,417.5,405.7142857142857,465.7142857142857
2471,3,396.6666666666667,446.1764705882353,590.0,551.0
2471,4,503.0,521.25,484.0,540.625
2471,5,,537.5,,
2472,1,,,345.0,
2472,2,430.0,445.0,465.0,462.72727272727275
2472,3,442.77777777777777,534.6153846153846,528.125,540.3846153846154
2472,4,500.0,580.0,625.5555555555555,577.9166666666666
2472,5,,,800.0,
2472,6,475.0,,,
2472,U,,475.0,,
2473,1,335.0,250.0,350.0,362.3333333333333
2473,2,413.0,485.90909090909093,467.22222222222223,463.6111111111111
2473,3,568.1034482758621,555.0,571.7241379310345,596.3888888888889
2473,4,615.4545454545455,678.6842105263158,620.0,712.2727272727273
2473,5,641.6666666666666,670.0,775.0,
2473,7,700.0,,,
2473,U,675.0,,540.0,
2474,1,300.0,287.14285714285717,263.3333333333333,362.5
2474,2,288.2142857142857,346.42857142857144,390.0,363.125
2474,3,368.50877192982455,418.9583333333333,454.536231884058,444.91803278688525
2474,4,410.55555555555554,459.11764705882354,484.0,537.5
2474,5,490.0,,550.0,500.0
2474,U,331.6666666666667,436.6666666666667,,
2475,1,,,,230.0
2475,2,252.5,330.0,350.0,
2475,3,230.0,252.0,200.0,300.0
2475,4,255.0,,240.0,320.0
2475,5,,,,380.0
2476,2,230.0,266.6666666666667,220.0,220.0
2476,3,263.0,360.0,346.0,323.3333333333333
2476,4,332.5,350.0,385.0,460.0
2476,5,,550.0,300.0,356.6666666666667
2477,0,,650.0,,
2477,1,391.6666666666667,348.75,420.0,406.6666666666667
2477,2,445.0,483.75,481.25,496.75
2477,3,569.2543859649123,596.9270833333334,601.6783216783217,662.1440677966102
2477,4,631.7708333333334,811.9491525423729,716.0655737704918,750.3
2477,5,740.9090909090909,851.6666666666666,742.5,760.0
2477,6,760.0,,1197.5,750.0
2477,7,,,1000.0,
2477,U,,670.0,425.0,
2478,1,381.5,423.125,431.7647058823529,419.6666666666667
2478,2,536.25,584.6796116504854,584.0,610.8189655172414
2478,24,,,,430.0
2478,3,674.5166666666667,725.4924924924925,697.7923076923076,739.1298342541437
2478,4,771.7045454545455,838.75,864.6083650190114,885.0757575757576
2478,5,816.5384615384615,1145.9375,1207.5,1066.6666666666667
2478,6,1000.0,1647.5,2075.0,2400.0
2478,U,643.3333333333334,705.7142857142857,544.1666666666666,
2479,1,487.10526315789474,536.4583333333334,542.3214285714286,583.15
2479,2,623.6,734.0909090909091,742.5,750.625
2479,3,910.4109589041096,986.3623188405797,876.4285714285714,966.3561643835617
2479,4,1326.219512195122,1219.5945945945946,1237.875,1179.3055555555557
2479,5,1480.0,1662.5,1358.3333333333333,1337.5
2479,6,940.0,1850.0,1600.0,2000.0
2479,U,,1073.75,1366.6666666666667,
2480,0,420.0,,,
2480,1,315.1923076923077,308.36170212765956,322.0408163265306,339.48979591836735
2480,2,417.0927835051546,436.3258426966292,438.60833333333335,482.89772727272725
2480,3,482.146529562982,542.1752336448598,537.2522727272727,567.2203856749311
2480,4,577.8246753246754,641.140350877193,658.9646464646464,701.710843373494
2480,5,563.0,764.8648648648649,630.6382978723404,746.3809523809524
2480,6,693.3333333333334,832.8571428571429,1000.0,750.0
2480,7,,,695.0,1000.0
2480,U,425.7142857142857,482.27272727272725,470.0,650.0
2481,0,,,,560.0
2481,1,570.1470588235294,591.2745098039215,605.0819672131148,649.5283018867924
2481,2,714.027027027027,763.3066666666666,767.4716981132076,811.3725490196078
2481,3,977.2,1052.2736842105264,1048.929648241206,1111.4829268292683
2481,4,1566.8333333333333,1470.421052631579,1489.2083333333333,1629.861111111111
2481,5,1766.4705882352941,1584.375,1918.0434782608695,1739.2857142857142
2481,6,1835.7142857142858,2600.0,2719.75,1966.6666666666667
2481,7,,2100.0,,
2481,8,,,5250.0,3700.0
2481,U,525.0,1062.5,690.0,
2482,1,400.0,507.85714285714283,413.3157894736842,500.25
2482,2,534.0909090909091,602.875,576.0444444444445,566.8918918918919
2482,3,739.3478260869565,818.2236842105264,757.6881720430108,787.7763157894736
2482,4,859.8571428571429,862.3214285714286,925.4761904761905,983.125
2482,5,1102.857142857143,1083.3333333333333,1300.0,1115.7142857142858
2482,6,,1400.0,800.0,860.0
2482,7,832.0,,,
2482,U,671.0,,546.25,
2483,0,710.0,430.0,,430.0
2483,1,431.0,428.1111111111111,479.0,501.5217391304348
2483,2,557.7884615384615,627.972972972973,652.0833333333334,673.0188679245283
2483,3,747.2929936305733,809.2095238095238,800.6934306569343,866.4930555555555
2483,4,853.3898305084746,1005.655737704918,921.7567567567568,1051.2307692307693
2483,5,1034.0,1075.8333333333333,1098.5714285714287,1063.3333333333333
2483,6,1100.0,,1650.0,1050.0
2483,U,666.5,750.0,550.0,880.0
2484,1,335.6666666666667,358.3333333333333,359.2857142857143,401.0
2484,2,426.70454545454544,469.7826086956522,493.5416666666667,545.1521739130435
2484,3,538.7857142857143,601.0344827586207,625.8,680.4824561403509
2484,4,654.8275862068965,726.3492063492064,750.6730769230769,751.0377358490566
2484,5,925.4545454545455,806.25,790.0,963.3333333333334
2484,6,1400.0,1800.0,680.0,950.0
2484,8,1350.0,,,
2484,U,658.3333333333334,941.6666666666666,441.4,900.0
2485,1,350.5,328.0,364.0,420.0
2485,2,479.55555555555554,542.0454545454545,584.2295081967213,649.15
2485,3,623.5114503816794,673.3777777777777,710.6190476190476,786.3235294117648
2485,4,797.1621621621622,903.1034482758621,1039.3333333333333,1018.8235294117648
2485,5,856.25,1500.0,906.25,548.0769230769231
2485,6,,,,1500.0
2485,9,,,1000.0,
2485,U,,675.0,656.6666666666666,617.5
2486,1,354.2857142857143,318.3333333333333,435.90909090909093,471.07142857142856
2486,2,461.8421052631579,552.9245283018868,637.2553191489362,629.1666666666666
2486,3,594.4018264840182,675.3656387665199,712.3130841121496,775.0452488687782
2486,4,709.6308724832214,830.1492537313433,887.0072463768116,953.1951219512196
2486,5,896.5625,1060.4761904761904,966.5769230769231,1056.6666666666667
2486,6,665.0,810.0,890.0,1265.0
2486,9,,,,1100.0
2486,U,643.0,688.0,745.7142857142857,938.0
2487,1,376.42857142857144,473.3333333333333,508.3333333333333,518.5714285714286
2487,2,560.7317073170732,662.4324324324324,633.3333333333334,715.5263157894736
2487,3,776.9112903225806,855.0,870.5658914728682,905.1388888888889
2487,4,1043.279569892473,1165.340909090909,1146.621052631579,1300.1075268817203
2487,5,1357.6923076923076,1364.2857142857142,1370.25,1508.8235294117646
2487,6,1272.5,1275.0,1425.0,1400.0
2487,7,,,1575.0,
2487,U,823.0769230769231,891.5,899.7368421052631,926.578947368421
2488,1,450.0,565.0,545.0,623.3333333333334
2488,2,547.9411764705883,610.5,610.6666666666666,711.9444444444445
2488,3,704.6666666666666,761.578947368421,805.4347826086956,866.3095238095239
2488,4,894.3333333333334,912.5,933.4285714285714,1048.3333333333333
2488,5,1073.75,875.0,1233.3333333333333,1166.6666666666667
2488,6,1800.0,,,
2488,U,810.0,705.0,,830.0
2489,1,350.0,,,650.0
2489,2,489.1666666666667,498.57142857142856,529.0909090909091,638.75
2489,3,613.495145631068,716.4444444444445,742.9702970297029,813.6702127659574
2489,4,794.7058823529412,900.6122448979592,944.9056603773585,944.1489361702128
2489,5,901.6666666666666,945.0,1015.0,1122.5
2489,6,840.0,1500.0,1387.5,1250.0
2489,7,950.0,,950.0,
2489,8,1500.0,,,
2489,U,1050.0,565.0,900.0,925.0
2490,2,,675.0,600.0,
2490,3,425.0,670.0,694.0,876.6666666666666
2490,4,830.0,1025.0,1136.6666666666667,870.0
2490,5,,950.0,,
2490,6,,900.0,,
2500,1,270.6521739130435,328.71794871794873,327.1904761904762,427.7142857142857
2500,2,476.77777777777777,510.64976958525347,543.7301587301587,602.5
2500,3,576.6279069767442,648.7900874635568,688.04,714.3666666666667
2500,4,714.7747747747748,788.5746268656717,795.0757575757576,854.2605042016806
2500,5,846.3953488372093,907.6388888888889,993.4848484848485,1026.5
2500,6,840.4545454545455,948.5714285714286,1209.0,1030.0
2500,7,990.0,,1326.6666666666667,900.0
2500,8,,1000.0,,
2500,9,,1500.0,,
2500,U,385.0,580.2631578947369,540.8823529411765,723.3333333333334
2502,1,258.3333333333333,290.55555555555554,312.14285714285717,353.0
2502,2,392.780487804878,436.47169811320754,467.77777777777777,526.5087719298245
2502,3,491.993006993007,531.3669064748201,568.4146341463414,611.1029411764706
2502,4,577.5,633.0,651.40625,732.8205128205128
2502,5,586.6666666666666,710.0,753.3333333333334,808.5714285714286
2502,6,720.0,690.0,730.0,1000.0
2502,7,,,1275.0,850.0
2502,U,292.0,463.0,140.0,745.0
2505,1,292.5,382.5,337.5,270.0
2505,2,415.625,450.5263157894737,466.6666666666667,560.2083333333334
2505,3,496.2,574.2452830188679,593.3333333333334,695.1
2505,4,579.0909090909091,680.0,720.0,835.2941176470588
2505,5,595.0,966.6666666666666,900.8333333333334,1147.5
2505,6,650.0,,,900.0
2505,U,500.0,366.6666666666667,350.0,
2506,1,332.5,,,370.0
2506,2,409.875,476.875,491.3888888888889,529.4230769230769
2506,3,478.09859154929575,545.6282051282051,583.0113636363636,604.3037974683544
2506,4,576.1538461538462,643.6842105263158,705.8695652173913,723.0555555555555
2506,5,,700.0,740.0,866.6666666666666
2506,U,,,490.0,
2508,1,300.0,,600.0,
2508,2,529.7222222222222,553.1818181818181,592.8,641.3888888888889
2508,3,660.7142857142857,698.3720930232558,803.0392156862745,822.6666666666666
2508,4,771.0,959.3478260869565,938.3823529411765,970.1538461538462
2508,5,1083.3333333333333,980.0,2063.3333333333335,1127.5
2508,6,750.0,,1250.0,1250.0
2508,U,,500.0,,
2515,1,435.35714285714283,410.6666666666667,440.38461538461536,366.0
2515,11,,,,1750.0
2515,2,587.7777777777778,676.1666666666666,609.6590909090909,671.195652173913
2515,3,784.3809523809524,841.6847826086956,876.2962962962963,918.6
2515,4,1002.9411764705883,1022.974358974359,1096.4705882352941,1178.139534883721
2515,5,497.27272727272725,943.9285714285714,893.4615384615385,1083.75
2515,U,,910.0,660.0,
2516,1,350.0,470.0,,400.0
2516,2,545.0,648.2352941176471,622.0,716.0
2516,3,688.4782608695652,775.75,823.5849056603773,838.0
2516,4,959.5833333333334,925.4166666666666,965.5555555555555,1133.611111111111
2516,5,1067.857142857143,1260.0,1285.7142857142858,1166.6666666666667
2516,U,800.0,,400.0,
2517,1,,,400.0,401.875
2517,2,497.77777777777777,521.9024390243902,549.6545454545454,570.7285714285714
2517,3,660.4545454545455,748.85,759.1078431372549,752.7222222222222
2517,4,828.9285714285714,897.0731707317074,937.2222222222222,966.7441860465116
2517,5,1010.0,1133.3333333333333,1040.0,1300.0
2517,6,1250.0,,,1250.0
2517,U,200.0,495.0,585.0,
2518,0,305.0,,,
2518,1,263.1111111111111,247.5,412.5,420.5
2518,2,464.03409090909093,508.55670103092785,526.0795454545455,565.8235294117648
2518,3,580.1952662721893,662.275641025641,670.7740112994351,740.0122699386503
2518,4,728.0392156862745,825.5652173913044,840.46875,974.9056603773585
2518,5,965.4166666666666,1037.7777777777778,908.0,1029.2857142857142
2518,6,170.0,373.75,510.0,1225.0
2518,7,,,,1460.0
2518,8,,430.0,,
2518,U,580.0,446.0,477.5,505.0
2519,0,440.0,,,
2519,1,293.3333333333333,550.0,396.0,439.1666666666667
2519,2,481.328125,511.9047619047619,542.625,553.5797101449275
2519,3,593.2098765432099,637.734375,687.5496688741722,722.7922077922078
2519,4,732.2093023255813,803.4042553191489,820.5,893.1730769230769
2519,5,770.8333333333334,890.7142857142857,862.1428571428571,1032.5
2519,6,970.0,,795.0,1050.0
2519,7,,,1200.0,
2519,U,535.5,485.7142857142857,825.0,
2520,3,500.0,,,
2525,1,333.3333333333333,,302.5,475.0
2525,2,449.2857142857143,479.1666666666667,505.0,566.25
2525,3,569.7183098591549,619.2028985507246,644.2647058823529,688.8172043010753
2525,4,700.2325581395348,780.8974358974359,799.4444444444445,849.433962264151
2525,5,777.5,852.5,892.0,926.6666666666666
2525,6,818.3333333333334,876.6666666666666,850.0,1200.0
2525,U,,430.0,,
2526,1,261.6666666666667,340.0,362.5,400.0
2526,2,407.95454545454544,448.2142857142857,499.375,513.3783783783783
2526,3,518.6363636363636,623.6140350877193,595.1538461538462,656.0629921259842
2526,4,628.6986301369863,693.6231884057971,740.3076923076923,803.2784810126582
2526,5,718.5714285714286,798.0,819.375,862.9166666666666
2526,6,,,,896.6666666666666
2526,U,337.0,,605.0,
2527,0,423.3333333333333,,,
2527,1,229.33333333333334,267.27272727272725,335.0,308.8888888888889
2527,2,427.5,476.6666666666667,503.7142857142857,555.3921568627451
2527,3,518.448275862069,576.2631578947369,611.3186119873817,638.72
2527,4,607.2189349112426,678.0857142857143,704.7368421052631,750.7635467980296
2527,5,662.8571428571429,744.4444444444445,787.0,826.9444444444445
2527,6,897.5,750.0,640.0,850.0
2527,7,,,1000.0,1100.0
2527,8,800.0,,,
2527,U,590.0,456.25,726.6666666666666,
2528,1,313.57142857142856,261.0,315.5882352941176,315.0
2528,2,419.64285714285717,460.8695652173913,489.328125,582.9166666666666
2528,3,503.9297520661157,574.8110236220473,592.0957446808511,639.6678966789668
2528,4,580.1219512195122,681.7796610169491,687.4074074074074,688.8857142857142
2528,5,683.5,863.5714285714286,818.5714285714286,968.3333333333334
2528,6,850.0,670.0,780.0,770.0
2528,U,430.0,446.0,496.6666666666667,600.0
2529,0,550.0,,,
2529,1,341.25,395.625,422.3076923076923,451.6666666666667
2529,2,443.54411764705884,490.5689655172414,541.9047619047619,556.483870967742
2529,3,566.1080139372822,626.8072289156627,663.9173789173789,709.1236559139785
2529,4,677.5849056603773,748.75,798.0541871921182,848.3175355450237
2529,5,810.7142857142857,947.4074074074074,933.5714285714286,972.5
2529,6,1300.0,900.0,975.0,1020.0
2529,7,,,,950.0
2529,U,540.0,570.0,670.0,800.0
2530,0,455.0,,,
2530,1,370.0,307.85714285714283,372.5,359.0
2530,2,400.1388888888889,457.1,472.8,488.5
2530,3,499.326164874552,555.3977695167287,596.6084142394822,621.4766666666667
2530,4,597.0166666666667,702.8629032258065,698.5538461538462,767.0796460176991
2530,5,667.4,796.25,803.1818181818181,895.2777777777778
2530,6,570.0,675.0,2275.0,1200.0
2530,7,900.0,700.0,,
2530,8,,,,2800.0
2530,U,451.6666666666667,445.0,522.0,580.0
2533,1,380.0,937.0,398.57142857142856,454.6666666666667
2533,2,550.3448275862069,532.2972972972973,554.0625,592.5
2533,3,687.9389312977099,656.0434782608696,682.5324675324675,731.8421052631579
2533,4,718.2394366197183,810.3409090909091,797.3456790123457,901.3235294117648
2533,5,862.8571428571429,933.3333333333334,857.9166666666666,1033.3333333333333
2533,6,916.6666666666666,1050.0,,1000.0
2533,7,6500.0,,,
2533,U,,605.0,545.0,
2534,1,400.0,375.0,375.0,477.5
2534,2,510.0,533.6842105263158,572.6470588235294,618.0769230769231
2534,3,609.8888888888889,649.6666666666666,692.2222222222222,825.0
2534,4,692.1739130434783,799.4782608695652,789.3023255813954,863.0263157894736
2534,5,840.0,828.0,858.0,877.5
2534,6,900.0,,900.0,900.0
2534,U,,,850.0,
2535,1,561.25,453.75,350.0,352.0
2535,2,478.52941176470586,520.7142857142857,531.7647058823529,623.9473684210526
2535,3,588.8181818181819,675.9,642.3493975903615,689.2741935483871
2535,4,719.1428571428571,742.258064516129,834.375,816.0285714285715
2535,5,1040.7142857142858,825.0,865.5,929.5454545454545
2535,6,800.0,600.0,,
2535,U,780.0,1000.0,1100.0,
2536,1,336.42857142857144,377.5,375.45454545454544,413.0
2536,2,387.7027027027027,468.04347826086956,424.58715596330273,443.2142857142857
2536,3,461.28125,504.94871794871796,521.9027777777778,535.6950672645739
2536,4,533.8585858585859,595.4428571428572,628.1034482758621,627.2777777777778
2536,5,582.8947368421053,710.8,620.0,679.375
2536,6,550.0,745.0,,675.0
2536,7,650.0,750.0,675.0,
2536,U,428.3333333333333,403.3333333333333,481.6666666666667,440.0
2537,1,273.3333333333333,340.0,377.22222222222223,408.3333333333333
2537,2,362.22222222222223,391.1111111111111,442.1794871794872,456.42857142857144
2537,3,459.5673076923077,511.5730337078652,521.3163265306123,536.5876288659794
2537,4,543.4444444444445,563.59375,633.2291666666666,693.75
2537,5,570.0,626.6666666666666,718.5714285714286,858.3
2537,6,,750.0,,800.0
2537,U,550.0,465.0,525.0,350.0
2538,2,380.0,467.85714285714283,456.6666666666667,455.0
2538,3,479.2857142857143,553.0,485.45454545454544,545.7142857142857
2538,4,548.2142857142857,615.7142857142857,616.25,635.7142857142857
2538,5,500.0,,655.0,690.0
2539,0,400.0,425.0,,
2539,1,290.0,256.3636363636364,336.875,361.3157894736842
2539,2,384.8076923076923,397.4909090909091,431.38157894736844,448.325
2539,3,464.0357142857143,490.171974522293,511.1707317073171,560.8873873873874
2539,4,531.1494252873563,586.551724137931,628.9130434782609,630.4545454545455
2539,5,565.0,608.75,720.0,743.6363636363636
2539,6,,,766.6666666666666,685.0
